output_linear_velocity,output_angular_velocity,distance_from_goal,angle_from_goal,lidar_depth_1,lidar_depth_2,lidar_depth_3,lidar_depth_4,lidar_depth_5,lidar_depth_6,lidar_depth_7,lidar_depth_8,lidar_depth_9,lidar_depth_10,lidar_depth_11,lidar_depth_12,lidar_depth_13,lidar_depth_14,lidar_depth_15,lidar_depth_16,lidar_depth_17,lidar_depth_18,lidar_depth_19,lidar_depth_20,lidar_depth_21,lidar_depth_22,lidar_depth_23,lidar_depth_24,lidar_depth_25,lidar_depth_26,lidar_depth_27,lidar_depth_28,lidar_depth_29,lidar_depth_30,lidar_depth_31,lidar_depth_32,lidar_depth_33,lidar_depth_34,lidar_depth_35,lidar_depth_36,lidar_depth_37,lidar_depth_38,lidar_depth_39,lidar_depth_40,lidar_depth_41,lidar_depth_42,lidar_depth_43,lidar_depth_44,lidar_depth_45,lidar_depth_46,lidar_depth_47,lidar_depth_48,lidar_depth_49,lidar_depth_50
0,0.3490658503988659,66.007575322837,1.5859466826696664,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,83.48182142774988,79.24597122916089,75.71430150234154,72.77871169238121,70.35681147660584,68.38554740221652,66.81678180085866,65.61419547414327,64.75111604202812,64.2090164429031,63.97651965065498,64.04880722607301,64.42737340382341,65.12010105896582,66.14166682343065,67.51431468415252,69.26907570649111,71.44756269522993,74.10454245576081,77.31160077298682,81.16239354665379,85.78027038837288,91.32955476485563,98.03264214319668,106.19668762288454,116.25674799824837,128.84851325069903,134.79222323097605,130.09756315670825,126.2400338914909,123.12160990366729,120.66767421532757,118.82234886230955,117.54523024369335,116.80915603277418,116.59876543209876
2,0.3490658503988659,66.007575322837,1.2476937381049553,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,84.79199043584744,80.33852519514274,76.62472932474218,73.53392770961638,70.97737901236891,68.88720725226659,67.21151782938185,65.91098264889492,64.95644358737259,64.32724574655134,64.01011499541616,63.998462612987055,64.2920478021945,64.89696545275054,65.82595798248236,67.09908135557247,68.7447913933722,70.80156331175114,73.32022375258532,76.3672742750267,80.0296417331188,84.42154551447048,89.69460014540142,96.05301931162384,103.7771432979631,113.26108261536734,125.07540047855554,136.25048832623122,131.3038965847177,127.22641642992627,123.91249842088138
2,0.3490658503988659,65.23539371485477,0.9525787669910668,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,82.6858577454951,78.35194093237466,74.73787170108713,71.73050303480953,69.24375166246135,67.21176809173939,65.58421482227277,64.32296389712229,63.399779422449896,62.79470688260473,62.494990454495905,62.4944055144434,62.7929399747195,63.39679366926593,64.31869572982924,65.57857060634726,67.20461893806336,69.23492586865721,71.71977528871423,74.724947696964,78.33643528087119,82.66726178488075,87.86752282415515,94.13951008185522,101.76114125564966,111.12349752254127
2,0.3135541199778629,63.93394265792848,0.6271082397262175,77.42099458812281,69.19969917461106,73.11526120426636,78.0144044346703,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,82.96282133124818,78.38846542568461,74.57440669413185,71.39653327896737,68.76075207874375,66.59519385387931,64.84485826472275,63.467882555613144,62.432923398925865,61.71732660954193,61.30587556046352,61.18998485331895,61.36725775438825,61.841364255845036,62.62222808059376,63.726540582156716,65.1786519368159,67.01193058105603,69.27073777353448,72.01324665859116,75.31546284555505
2,0.16224506487835474,62.41810894063694,0.324490129008546,182.2150996267902,141.05666408642912,114.83838709321687,96.74905270299682,83.57444423131818,73.60030750494921,70.21513304173318,74.3995890006223,79.43236234030148,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,81.61357598037232,77.155979378511,73.43899793092027,70.34272980589049,67.77619691297274,65.66988103831751,63.97058872620845,62.637869827691475,61.641504065139316,60.95974576406867,60.578127482783074,60.48869565775365,60.6896013153069,61.18500604361175,61.98529422256212,63.10761190692017
2,0.08890811496961212,60.78262472746988,0.17781622908939942,205.0234017089799,207.24166052770082,197.3791506330182,148.59424579413795,118.81946070133583,98.83398392027978,84.55322382908925,73.89020898589399,69.12776903116921,73.04030432427473,77.73917659013081,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,78.4097865853062,74.43552974410497,71.12221726558363,68.36899509321566,66.09896499376545,64.25327319538574,62.78700651649423,61.66631629878458,60.86640257025249,60.37012242044513,60.16707126136268,60.253042754521715,60.62981427577765
2,0.03902071685460621,58.97231755686782,0.07804143301429378,203.49457371105595,204.24999327147364,205.90111199815578,208.48264169176892,167.37064297535838,129.296426874037,105.06872434614608,88.36447944864514,76.20460173814175,67.15018104512916,70.65288348058681,74.85403260750513,79.90664926570106,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,76.65820582737464,72.95705839901802,69.87388626917506,67.3180106066907,65.22014520179397,63.52727301163499,62.199073244370325,61.20541395666784,60.52460076174762,60.14218266745449,60.05018831371102
2,0.020796930400322555,56.97601694014956,0.04159386021104262,203.47152444116702,203.69766103182718,204.80790504729748,206.82538080480742,192.15849073438082,141.89063435700447,112.04496893614451,92.35364053182958,78.44667112183018,68.14949467563916,68.41787108445348,72.1812416093532,76.69825997515744,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,75.11772661853098,71.67513850243385,68.81146063404044,66.44528107018382,64.51431136596639,62.97095471914767,61.77920435180684,60.91246742054854,60.3520550620992,60.086171927443985
2,-0.012126331836108607,43.75094365309023,-0.02425266360048073,203.4114041339721,202.73335789271647,202.93181789627317,204.0108863496588,192.50821322247432,123.9334582440722,90.36093680960151,70.5105420875227,59.26432499662002,61.36958460061982,63.92010833353311,66.98776744217047,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,69.89941518704626,67.48856241708967,65.52017565752038,63.94564560926452,62.72818190458119,61.84058493532767,61.26369879012579
2,-0.016369809758190815,40.095614255658695,-0.03273961911539924,203.20880439308962,202.4496086257406,202.56618115048016,203.56093114006546,171.95335672824646,108.27901261483527,77.88493146109538,60.14744014424977,58.64729722906635,60.70082590042874,63.1910344762958,66.1875668617112,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,68.0785468049041,66.0611820995155,64.44363966807288,63.18794541145863,62.265940222473134,61.657669835088015
