output_linear_velocity,output_angular_velocity,distance_from_goal,angle_from_goal,lidar_depth_1,lidar_depth_2,lidar_depth_3,lidar_depth_4,lidar_depth_5,lidar_depth_6,lidar_depth_7,lidar_depth_8,lidar_depth_9,lidar_depth_10,lidar_depth_11,lidar_depth_12,lidar_depth_13,lidar_depth_14,lidar_depth_15,lidar_depth_16,lidar_depth_17,lidar_depth_18,lidar_depth_19,lidar_depth_20,lidar_depth_21,lidar_depth_22,lidar_depth_23,lidar_depth_24,lidar_depth_25,lidar_depth_26,lidar_depth_27,lidar_depth_28,lidar_depth_29,lidar_depth_30,lidar_depth_31,lidar_depth_32,lidar_depth_33,lidar_depth_34,lidar_depth_35,lidar_depth_36,lidar_depth_37,lidar_depth_38,lidar_depth_39,lidar_depth_40,lidar_depth_41,lidar_depth_42,lidar_depth_43,lidar_depth_44,lidar_depth_45,lidar_depth_46,lidar_depth_47,lidar_depth_48,lidar_depth_49,lidar_depth_50
2,0.3490658503988659,185.20529150107996,0.9348544692624181,63.01593167338126,68.69932913564472,67.43530954895391,64.38471684607886,65.87739275568849,68.52168160863005,71.69405490865051,77.54047302888411,75.99291289533208,74.80730091626471,78.72549005400748,85.87760475771456,554.8001443129639,465.4643421804717,145.79901797003313,134.40702055899263,134.32861781240754,136.7578096075987,160.3287972380062,183.1358195811421,184.60902867654906,180.51514910377702,174.95041505760122,176.34891497534596,172.56739847303885,175.21090914459776,173.0427667606791,173.40290379347863,187.51524085252805,180.31531486987822,180.99705851418858,157.15198467614803,145.86059822236035,109.67861181921349,103.53544228340816,100.28999291993942,103.39261489232477,80.46989628893306,77.85554428186033,75.70702749488208,74.57815120773688,77.52236799038403,69.11247220560382,68.42357459559491,68.02504571294287,67.90856732779415,68.07173034649958,63.09097316613945,62.6574496337273,63.60438894150117
2,0.2636365550370464,183.76852569380017,0.5932509125805732,67.26081120657635,61.05850760364266,61.093389942319256,61.3806827290533,61.92636128044682,62.74196187790174,68.20744493863988,66.87376925312212,63.66750012328587,65.04662274691599,67.49039715203595,70.42565361351362,73.94551039058385,74.92742210656385,73.61461804877447,76.28112738246375,82.79612936910758,531.0053578147845,463.385234843783,463.5049191752082,136.27304579354376,131.78330750526044,133.90438065311113,146.58865169309786,160.89696378473485,180.04621178534578,181.27864334398734,175.2874044298417,177.50579350023685,172.23815777397078,168.96945529107484,172.10384555757443,170.30853107759236,179.59377620859266,178.4478336982348,178.79478522660324,174.77946428329187,150.33103686128072,129.19237696388353,105.89244339720707,100.36251811575129,99.93853975651376,103.32434962567545,78.7614487123932,76.41932530750238,74.50980937769783,74.58753285413478,74.17336029441292,68.51775143778167,67.99290373734169
2,0.12488616108287404,181.9850422943041,0.334493273395394,75.62036012217318,74.03610330175519,72.80991720974953,72.25292008205352,63.742308211137434,60.63662103683732,60.64332888086047,60.90031836729191,61.412928094769256,62.19197004867649,68.586901225525,64.79807518164772,62.34635186571679,64.31097842366056,66.6863949135699,69.540737730864,74.77886275726914,73.10021413491054,71.78377468643988,74.96358229652519,81.26826423453083,524.3199188846597,462.9879840972678,462.9788488359106,135.13621545273062,129.64036773609658,131.662656029629,138.8428237838845,158.34535325027488,177.27470795677888,183.4941848942702,174.26527312624327,174.1289238523857,171.10406994425963,167.77252483260062,170.85224872380985,168.98997400527688,174.30500300372967,178.5381456426102,177.24801547150165,177.17335558888496,152.2578928992196,142.1222533801547,107.16237251948881,101.48615625205723,97.97471414859078,101.23498058473858,79.54161379722298,77.13273293214763,75.16525813613735
2,0.06136322969435445,180.06065087056376,0.2125898028783585,81.8933937824508,76.61005747146544,74.67449483675149,73.12741777278477,71.9327305317875,68.1374259859181,60.054954899673874,59.82768910566053,59.847134478614784,60.11369286770009,60.63290467847728,61.91160597460364,65.64718108224297,62.0444271808356,61.559549333342055,63.51621177345463,65.88094827683672,68.72188734758896,72.55193931560444,70.94037244227664,69.67894790771331,74.01456692909959,80.2841431062492,525.551731158885,459.4642927160886,459.45766299287163,132.65048233425222,127.70076203704619,129.72224179969623,136.97873957070524,156.41126517899258,175.34857046443034,181.55073179345294,172.6623496047125,172.0680928875455,169.66004590566882,166.3955956385505,169.52944267880136,167.71856269385486,171.61485800957527,179.11156828697577,176.09595326440567,177.720535882684,152.8965906491994,142.56917683884487,107.91935386870516,102.24064320913182,97.51034496758162,100.06817550962519,80.30733213073677
2,0.030686214234353318,178.09432631799447,0.15325783775577873,83.6012032869423,80.68808885870304,75.46123654960002,73.56972968058918,72.05959645845066,70.89567785982908,62.14253934925997,59.066258511587456,58.85315157505195,58.882668533635645,59.15541939743528,59.677075947716496,66.06240208596981,62.743623814427195,59.31875307897245,60.57132276017299,62.51024827525322,64.85271761597727,67.66646371286726,70.33376708188972,68.78508332612276,67.70877784574002,72.7469207249787,78.94558782307703,526.0094218334095,457.48620891717945,457.5543490662189,130.53277185458413,125.73079108993305,127.74499186346073,133.7101802866976,154.42051787825997,173.35180152401898,179.52438064417677,171.28719404715946,169.90433135398155,168.41730545646837,165.20856318266723,168.387302725526,166.61882830488932,168.72782905304825,180.20156190844205,175.09370265178515,176.14769615581125,153.89257111931065,143.55319167411997,108.9547052414609,103.25261151307393,98.50230631714541,99.04231430818652
2,0.014060216235302658,176.1136090057139,0.12413280449302677,83.95315702624207,80.81609555294253,75.35471814810735,73.29669983684816,71.63464289081341,70.32887991233648,61.50863900230892,58.19813801533022,57.87355294262649,57.788717542812556,57.94187759111381,58.33620464718857,62.9567969001659,61.80807187045607,58.225749981805386,58.633852517858415,60.36522080292243,62.46644781799462,64.99594604061248,69.03750219164979,67.366963804541,66.04032364950152,68.63197055591068,74.11010756633802,80.89989322369465,545.251832026893,456.02358717390575,134.26365700850056,123.85234214498617,124.64768888328831,126.93559960851543,150.35025640370355,161.68275153689908,174.14671486234275,172.88648801504658,167.6080242483048,171.92686022478642,165.65256822369992,162.87305608242613,166.41266186631717,165.02607663909575,173.90472181232636,173.89710303481783,174.59779918814635,172.89605888063974,149.79232359442463,140.37125337158585,107.21885601146488,101.96930857027988,97.59212302174846
2,0.00448681007214996,174.1274795296345,0.11141452824105202,83.41973312277796,77.22522031788607,74.65403609535238,72.53701405992909,70.81973767275012,70.2146499891437,57.82776935736391,57.204798191282784,56.83402160195848,56.69951051800614,56.79848069037572,57.132979157596246,63.175816282277836,59.834917901623385,56.27083294097931,57.12808398597403,58.751456733696784,60.72662570364056,63.107565494924025,67.27489050556775,65.57882454119651,64.22359329264734,65.96413686461679,71.07562258477545,77.39054171911961,543.4011218711477,453.73679368176715,135.30970402896645,124.5212453431628,122.1731553475041,124.29495181805083,136.22292318186686,151.35439447495602,170.57425634769453,173.1511993726651,167.67667110671974,167.39241783590344,165.4133869648573,162.48048762286868,165.88776306839327,164.3544601594415,166.38873097989102,178.5029312351387,173.46934060532385,174.73279410320444,153.7455602207869,143.79654796173816,125.3404340896241,104.40198481228221,99.78684377877997
2,-0.00102722057708771,172.1395256224154,0.10819360214748186,82.34336913044238,76.15125580159344,73.5886734335932,71.47709691942161,69.76199140807923,64.89591338784182,56.7462731360867,56.12627096010717,55.74626807845265,55.598305150636655,55.679318184246064,55.990982349553256,61.42422906772917,57.24511479468087,54.57545945976303,55.84102556207002,57.40818304852749,59.316626723582274,61.61822920324035,65.22544675370713,63.55981499438139,62.22646864504181,64.01972238186262,68.93402620487792,74.99933952747305,541.4733220920311,451.66678969465556,134.6215852987243,123.79188540063552,119.99774890909083,122.04415007921867,126.12035467652308,148.8667040826233,167.91873546958016,174.11519180332564,167.04028676679008,164.23403890071032,164.71063208990117,161.73995357278136,164.31425459308892,163.53946000074703,162.65703944923752,179.67586425723673,172.51226675857055,173.71813651772743,167.1720055645852,145.98126634279234,127.28729512107711,106.14342435370253,101.40745274757391
2,-0.004853984219332144,170.1514696917061,0.1104960777689088,80.96052330394068,74.83109975362915,72.31906185890662,70.24949606862384,68.56901084245281,56.84463668603447,55.6058876919507,55.002074506594504,54.6333222542784,54.49190926354873,54.57490747483549,57.58588525594438,58.27956573358872,54.32229986740822,53.43148782073464,54.67459013916549,56.2134077514174,58.08695831680367,60.34622827546094,63.01525154622416,61.41076312577035,60.12689213843983,62.46091801945389,67.26590919009305,73.19763925155826,539.4595065449178,449.685217684576,132.90100680297678,122.2315329003957,117.97756154164028,119.9979689525605,122.60135574090896,146.7495088664265,166.2611321982888,171.88649918398028,165.97826327520497,161.8111932997866,163.7227131527456,160.7812952428545,161.42548256184827,162.62372723661085,161.7569792576978,175.9204459855025,171.6329480702736,172.84419402314902,168.63980140584763,147.38553646016146,139.63406710726278,107.44913087918881,102.66508621537089
2,-0.0072467268154149085,168.16436073065157,0.11669021698252047,76.28995758196604,73.35795826750713,70.9236394052049,68.91980304642482,63.31988569012844,55.24491420904417,54.42929623760064,53.855494981238884,53.511261030182304,53.38939477698575,53.48737401678358,59.42712328183148,54.897277234106696,51.38247440949104,52.35725695702262,53.59422912890253,55.12305749475492,56.98269946130926,59.22405791668765,60.705279407549334,59.18096848681219,57.963684292529095,61.16035368695176,65.913509703209,71.78756358322322,537.3909762837383,447.7676525482527,130.48264696223805,120.10780020806554,116.05997761397158,118.08693202949283,120.69070476832064,144.8788704875257,164.6977760300769,170.05353035052104,164.6203051983991,160.23007560176842,162.53444077018173,159.6679719515035,159.25126140741727,161.63335058130457,160.82226763339014,173.33912830803175,170.8008484410086,172.06045266106935,169.3740381923614,148.2239260399121,139.77756791219858,123.04418378913692,103.65365361066742
