output_linear_velocity,output_angular_velocity,distance_from_goal,angle_from_goal,lidar_depth_1,lidar_depth_2,lidar_depth_3,lidar_depth_4,lidar_depth_5,lidar_depth_6,lidar_depth_7,lidar_depth_8,lidar_depth_9,lidar_depth_10,lidar_depth_11,lidar_depth_12,lidar_depth_13,lidar_depth_14,lidar_depth_15,lidar_depth_16,lidar_depth_17,lidar_depth_18,lidar_depth_19,lidar_depth_20,lidar_depth_21,lidar_depth_22,lidar_depth_23,lidar_depth_24,lidar_depth_25,lidar_depth_26,lidar_depth_27,lidar_depth_28,lidar_depth_29,lidar_depth_30,lidar_depth_31,lidar_depth_32,lidar_depth_33,lidar_depth_34,lidar_depth_35,lidar_depth_36,lidar_depth_37,lidar_depth_38,lidar_depth_39,lidar_depth_40,lidar_depth_41,lidar_depth_42,lidar_depth_43,lidar_depth_44,lidar_depth_45,lidar_depth_46,lidar_depth_47,lidar_depth_48,lidar_depth_49,lidar_depth_50
0,0.3490658503988659,66.007575322837,1.5859466826696664,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,83.48182142774988,79.24597122916089,75.71430150234154,72.77871169238121,70.35681147660584,68.38554740221652,66.81678180085866,65.61419547414327,64.75111604202812,64.2090164429031,63.97651965065498,64.04880722607301,64.42737340382341,65.12010105896582,66.14166682343065,67.51431468415252,69.26907570649111,71.44756269522993,74.10454245576081,77.31160077298682,81.16239354665379,85.78027038837288,91.32955476485563,98.03264214319668,106.19668762288454,116.25674799824837,128.84851325069903,134.79222323097605,130.09756315670825,126.2400338914909,123.12160990366729,120.66767421532757,118.82234886230955,117.54523024369335,116.80915603277418,116.59876543209876
2,0.3490658503988659,66.007575322837,1.3436410113834065,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,82.47969810469016,78.41017593942239,75.01834542845742,72.20245967341674,69.88486359548139,68.00612192668036,66.52093447419767,65.39527131574918,64.60436721631326,64.13134344074629,63.966308658865984,64.10584746023899,64.55284641331879,65.31664098325085,66.4134973902953,67.86747646062597,69.71176702236474,71.99063157225221,74.76218764750982,78.1023724400376,82.11063656411153,86.91824114884672,92.70059471503276,99.69606582347026,108.2355593641919,118.79074215676559,132.05619145105788,133.6780602451186,129.17800504647334,125.49112994546195,122.52506746767952,120.2096817047597
2,0.3490658503988659,65.24521626056186,1.0114117603840578,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,83.03737423443512,78.59639270862124,74.89301211462671,71.80950034238174,69.25640483264608,67.16533254203105,65.48397061650296,64.1726085641815,63.20169728825593,62.55014796282384,62.204179744696916,62.15659517978898,62.406410812130076,62.9588071964741,63.825393531861465,65.02481240366336,66.58374440187609,68.53841637455699,70.93677885545856,73.84161049042713,77.3349514290249,81.5245011675531,86.5530078134524,92.6123556001059,99.96528450294039,108.9799888322048,120.18742650578685
2,0.3003127480683777,63.87116925054647,0.6006254958055122,82.34477257136678,73.02868794892608,71.45153316422805,75.93228371285207,81.33186593245671,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,80.11063271993807,75.94570339215306,72.4726987291493,69.5838009226152,67.19692447992243,65.24926476567484,63.69283210778377,62.49132621178961,61.617943299659146,61.053854721116366,60.78718920369343,60.81241321271901,61.13004801927025,61.7466961919576,62.675380046742745,63.936224802643,65.5575545871273,67.57751602943642,70.04641076789699,73.03001888480524
2,0.20151249924090092,62.65821060194492,0.40302499768239053,137.13860850126116,112.31681672621754,95.03016946009444,82.35714304381364,72.71641234832506,71.19424643098917,75.51568172912822,80.7167094738789,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,80.4867400640756,76.16799632869873,72.56655042342751,69.56792051384788,67.08512292777603,65.05165206001611,63.416638868482366,62.14146928253501,61.19741078058874,60.56395836053342,60.227714195766836,60.18168319973057,60.42491402621974,60.96245071417421,61.805590350486554,62.97247156733553,64.48905203809649
2,0.06632265840145898,60.735747181819995,0.13264531586244788,204.3005551187285,205.7804570038996,208.18373889317638,185.31839362358212,141.4742492366545,114.12198092313656,95.50422948614334,82.07215523133259,71.97278652370555,70.31536646076833,74.3920949954911,79.29135305100155,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,77.0917402631946,73.27554646224972,70.09506155400398,67.45515078989818,65.2831926617115,63.523605208998504,62.13403692722878,61.08269496505726,60.34647518300012,59.909678466372114,59.76317543801659,59.90393470836915
2,0.02891117426183676,58.74531202844799,0.05782234777850426,203.773447424255,204.16999625124348,205.4550152519575,207.6553387657749,188.5742895456554,141.57557545007222,112.97507256219542,93.81332734809021,80.13851192088431,69.93725284846082,69.54813408321303,73.46834966108999,78.17609468401416,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,77.95217751752449,73.98571377212757,70.67879136078075,67.93052419267609,65.6640019671351,63.82036289623845,62.35468009984612,61.23307910580212,60.430717211764104,59.930387659766566,59.721596592949
2,0.020303973133303736,57.48193909584509,0.04060794559078529,203.80600536713408,203.95145270994865,204.981102909945,206.9163778596858,201.1381916071186,147.34508845970524,115.8088848265106,95.16343284899129,80.6587189914613,69.95891759929677,68.49512172735143,72.21461083506824,76.67802518812228,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,75.08110987570959,71.5961091925514,68.69602627140547,66.29778011750263,64.33781951590946,62.76756175803084,61.55020271019123,60.65847824792452,60.0731081293935,59.78174944667873
2,0.006125177783583961,54.18015685315131,0.012250355038249117,203.91602235400853,203.65169779977825,204.26740980201882,205.7759129825953,208.20883178439314,153.2686440982396,116.89801421423502,94.12944990748727,78.59706413669085,67.37363314176703,66.73071133591424,70.1374604379144,74.22294566832964,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,73.33225756307617,70.16408185173384,67.53492039832913,65.37262775870447,63.621987469388884,62.240938782030014,61.19792969759749,60.47006496503484,60.04183604087228
2,0.0004270645054191739,46.065933764703296,0.0008541288252350565,203.57562040024618,203.1472681934545,203.59658813024987,204.932877473944,182.611597927096,123.27547595367685,92.2088984945447,73.16486970852031,60.37908203896298,62.62279665029256,65.33404116814047,68.59104730951562,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,71.38292770444339,68.63625498133946,66.37251467569406,64.53316479410792,63.073541980252884,61.960009752708004,61.16796017493397,60.680435686665064
