output_linear_velocity,output_angular_velocity,distance_from_goal,angle_from_goal,lidar_depth_1,lidar_depth_2,lidar_depth_3,lidar_depth_4,lidar_depth_5,lidar_depth_6,lidar_depth_7,lidar_depth_8,lidar_depth_9,lidar_depth_10,lidar_depth_11,lidar_depth_12,lidar_depth_13,lidar_depth_14,lidar_depth_15,lidar_depth_16,lidar_depth_17,lidar_depth_18,lidar_depth_19,lidar_depth_20,lidar_depth_21,lidar_depth_22,lidar_depth_23,lidar_depth_24,lidar_depth_25,lidar_depth_26,lidar_depth_27,lidar_depth_28,lidar_depth_29,lidar_depth_30,lidar_depth_31,lidar_depth_32,lidar_depth_33,lidar_depth_34,lidar_depth_35,lidar_depth_36,lidar_depth_37,lidar_depth_38,lidar_depth_39,lidar_depth_40,lidar_depth_41,lidar_depth_42,lidar_depth_43,lidar_depth_44,lidar_depth_45,lidar_depth_46,lidar_depth_47,lidar_depth_48,lidar_depth_49,lidar_depth_50
2,-0.3490658503988659,132.015150645674,1.555645970920127,37.09090909090909,37.11453183639565,37.33277644379507,37.75018125264954,38.37556751385405,39.2225026559876,40.31004032375728,41.66381481775596,43.31761247829193,45.31561058334142,47.71558174055004,50.59353746328451,54.05058207194777,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,176.84194384912072,173.91688552641753,171.81761196910227,170.49905968813164,169.9335562709886,170.10938179752853,171.0301707041738,172.7150965577507,175.1998574228589,178.53855748949903,182.80667381405908,188.10542148460306,194.5680101480064,202.3685583613045,211.73486596134563,197.30508623764223,182.43427652890648,170.24524228691175,160.1659602321291,151.78384097700177,144.79495977793314,138.97170522194284,134.1415320186114,130.17265372004238,126.96421525073302,124.43944578563685,122.5408544221363,121.22687129417201,120.46955002426097,120.25308641975309
0,-0.3490658503988659,132.27007441388727,1.8628905385673125,39.06950758499568,40.05708101843847,41.30035671491661,42.829581530760855,44.68439176639988,46.91657598272971,49.59405445057351,52.80670343133203,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,176.43743286864367,173.1775017581023,170.75962934287654,169.13125457933566,168.25791653361054,168.12144094965586,168.71900708657722,170.06300433571818,172.18166489787575,175.1205334299747,178.9449187776471,183.74358066898313,189.63405528689748,196.77024895865856,205.353280772841,204.1392858684924,187.93962427272362,174.72428274607728,163.83274140271348,154.7935115401815,147.26216852136395,140.98243436577096,135.7609264246779,131.45032242961705,127.9378864244386,125.1375164528819,122.98417560494079,121.42998618596238,120.44152499470621,119.99802310062668,120.09028430929231,120.72021547160821,121.9009234086914,123.6573877262365,126.02777474126037
0,0.3490658503988659,132.27642177032143,2.1509883918454813,45.73858665705507,48.18043815921839,51.10865556023405,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,174.71051020278765,171.87281559948678,169.84884786675266,168.59524070861764,168.08571558205412,168.3097179189098,169.27187885664003,170.99225074812955,173.50733899835973,176.87203057418472,181.16261331259227,186.48120619162785,192.9621034165625,200.78081421661832,210.16702383587912,195.73599001247234,181.10287423625002,169.10020819102013,159.17023026284983,150.90999853208496,144.02231867456044,138.2844041108429,133.52725469511498,129.62174979871818,126.46908475728131,123.99410273537569,122.14061529243347,120.86813337879755,120.14963687690346,119.97014574343473,120.32594873406362,121.22441464691863,122.68436800980825,124.73706530187411,127.42786762603382,130.81878104549386,134.9921401317907,140.05586468562714,146.15095908396248
0,-0.3490658503988659,132.27692116663,1.8416296701652661,38.799715368188686,39.7075663588681,40.862804432324346,42.293013281118384,44.03444445174425,46.13447013774669,48.65510211322643,51.67811135382472,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,174.15235086825092,171.4608081473847,169.57408905453838,168.45195156880155,168.07093877692398,168.42316650686294,169.51592187006437,171.3720342105598,174.03105402326284,177.55135503094547,182.01337268854985,187.52432624540435,194.22496756958336,202.2992017179707,210.3441250549639,192.95751679946272,178.83327907193632,167.2278874260714,157.6152868506413,149.61393128079223,142.94151854428455,137.38591923442237,132.7859586786561,129.01840723943843,125.98900819388967,123.62621115558579,121.87677377893812,120.70269653746072,120.07914639156448,119.99315105230082,120.44293320599544,121.43782017631281,122.9987203804859,125.1592124680349
0,0.3490658503988659,132.88119511120874,2.158027394073034,46.304564306618516,48.755242841864714,51.69401321613787,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,173.49554828281364,170.64052939063916,168.5956363182607,167.31699996410634,166.7777961253593,166.96685180662107,167.88807513757553,169.56065407757615,172.02004292636374,175.31983247049726,179.53469164515732,184.7646917876481,191.1415026178255,198.8372204939823,208.07702023101356,195.51417707315977,180.8130742924825,168.76032665971002,158.79213909652216,150.50164364953417,143.58900459527837,137.82960080114566,133.05311614913327,129.12945253961095,125.95905001159852,123.46614079898373,121.59401573879416,120.30171566266284,119.56177006653752,119.35874216193557,119.6884333622086,120.55766968805963,121.98464963235907,123.99988688304433,126.64784039574431,129.98939829280388,134.10548420725675,139.102205480298,145.11819605372253
2,-0.3490658503988659,132.8817493913238,1.8287712913027925,39.114263297304774,39.94921881222913,41.02635870984879,42.370925347128505,44.01624099747678,46.005895226290036,48.396872535107,51.26407689289395,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,173.94704278334802,170.97777578506108,168.82600679797252,167.44539787800306,166.8069147010967,166.89731264385102,167.7184599142529,169.28743250236877,171.63739003466637,174.8193173466096,178.90480575450172,183.99016581808377,190.20233217224487,197.70727668349565,206.72204991710365,197.75117083396785,182.63581703393606,170.26127787896155,160.03715091045015,151.53873355973488,144.45384997399728,138.54909550446536,133.6477369643668,129.61486952205271,126.34724138065957,123.7661734456974,121.81259310873719,120.44355827372686,119.62987062260879,119.35452169692599,119.61181387072654,120.4070702364696,121.7569055812088,123.69008443182275
0,0.3490658503988659,133.52861988925522,2.168759281768024,47.00414680854045,49.485698600090494,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,172.0190203885987,169.18791290464915,167.16036643408796,165.89288544239454,165.3588803060765,165.54728585132617,166.4619967804414,168.12206569462077,170.56268266719977,173.83703152578786,178.01920933969285,183.20851786615253,189.5356124232509,197.1712630358509,206.33891022866166,194.48404110400958,179.85882263718247,167.86813945768102,157.95119708438523,149.7032816224188,142.82613807691067,137.0963256878708,132.3444213426091,128.44100832529233,125.28704828840515,122.80717135680203,120.94496781759372,119.65969722722662,118.92403928772242,118.7226469134309,119.05135535917302,119.91697034879545,121.33761490940873,123.34366821163331,125.97938852999982,129.30538608356758,133.40221320037116,138.37548937266905,144.3632111824013
0,-0.3490658503988659,133.52872902104713,1.840544455366702,39.734548647554966,40.583955161936416,41.678929171575696,43.04515384365909,44.71652470859196,46.73737790675199,49.165676726575185,52.07762254645187,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,172.41276383322088,169.48205329422973,167.36131685470897,166.00490782988882,165.38431014162086,165.48665213122908,166.31404889736817,167.88370979848847,170.22882140484944,173.40029143500152,177.46952801763067,182.53254615413616,188.7158618443569,196.18488992276053,205.15596550184958,196.43823589583042,181.45138958058052,169.17972394036633,159.03925174913928,150.60970817005688,143.58207508945748,137.72524872435224,132.86420613973894,128.8653350556854,125.62637392283443,123.06941044356009,121.13597035535776,119.78358050378858,118.98341025118819,118.71873810391986,118.98408785020442,119.78494975657267,121.13806008958105,123.07226576534586
0,0.3490658503988659,134.06615142794115,2.1311440529981285,46.00791323406609,48.20145747474579,50.833994636848196,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,173.33467458076433,169.9036756928988,167.31397180385707,165.50873588299737,164.44951352062893,164.1141800316072,164.49579823652965,165.6022653568759,167.4567151763658,170.09871404293511,173.58636774568686,177.99955354380083,183.44462492558608,190.0611325118406,198.0314065938746,206.3782977642817,189.41650162595786,175.62799309559048,164.29284796768874,154.9009855858723,147.08202142365673,140.56166242929734,135.13365658362318,130.6412244788018,126.96447563450525,124.01172312477453,121.71341443826421,120.01787185279531,118.88832631596179,118.30091303270521,118.24341865519122,118.71465499766444,119.72439864911223,121.29389070684798,123.4569448031848,126.26177313382291,129.77371959840946,134.0792010944004,139.29132564179704
2,-0.3490658503988659,134.066720866006,1.8096158003884104,39.8067380844686,40.5197336022194,41.46800360488065,42.673138872905426,44.163972253638214,45.9783827354849,48.16586659822039,50.79122762182034,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,173.39184534318866,169.94763512423987,167.3457263219686,165.52899406643346,164.45872461997266,164.1125575910368,164.4833311712717,165.57871755860734,167.42161361405428,170.05132421732648,173.52565406689789,177.92412051619507,183.3526326276627,189.9501762494814,197.89834493385584,206.66253477779156,189.64592053566216,175.8155739302496,164.44766371636632,155.0295520870533,147.1891215332582,140.6508682244923,135.20767068013407,130.70210895205435,127.01380878040192,124.05070846733503,121.74295718731656,120.0386324747463,118.9007574299597,118.30528361281009,118.23982800574584,118.7030378716093,119.70452200150717,121.26534177542464
0,0.3490658503988659,134.6131756423965,2.120366154811755,45.918308717845406,48.005507316150066,50.51286186126915,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,169.53286925865933,166.7021424403042,164.66589371766176,163.38038089501364,162.81861251255444,162.9689437158522,163.83448177501938,165.43324404398746,167.7990834757408,170.98347149390045,175.05831696581737,180.12011852512313,186.29591823891928,193.7517843094711,202.70496190562847,193.65473616433712,178.9981028055379,166.98791009057402,157.0583909154121,148.80171852318648,141.91762356740912,136.18131663463672,131.42243602464816,127.51088008543292,124.34708002464802,121.85522461819559,119.97850661252147,118.6757983816957,117.91937592109089,117.6934479888031,117.99334151514495,118.8252638012421,120.206618719283,122.16690725601705,124.7493006217828,128.01304620663896,132.03696575623331,136.924451030888
